ix,iy,x,y,occupied
120,83,3.29162,1.63014,1
121,83,3.34162,1.63014,1
122,83,3.39162,1.63014,1
123,83,3.44162,1.63014,1
124,83,3.49162,1.63014,1
125,83,3.54162,1.63014,1
127,83,3.64162,1.63014,1
129,83,3.74162,1.63014,1
130,83,3.79162,1.63014,1
131,83,3.84162,1.63014,1
132,83,3.89162,1.63014,1
133,83,3.94162,1.63014,1
134,83,3.99162,1.63014,1
12,84,-2.10838,1.68014,1
13,84,-2.05838,1.68014,1
14,84,-2.00838,1.68014,1
63,84,0.44162,1.68014,1
64,84,0.49162,1.68014,1
65,84,0.54162,1.68014,1
66,84,0.59162,1.68014,1
94,84,1.99162,1.68014,1
95,84,2.04162,1.68014,1
96,84,2.09162,1.68014,1
97,84,2.14162,1.68014,1
98,84,2.19162,1.68014,1
111,84,2.84162,1.68014,1
112,84,2.89162,1.68014,1
113,84,2.94162,1.68014,1
114,84,2.99162,1.68014,1
115,84,3.04162,1.68014,1
116,84,3.09162,1.68014,1
117,84,3.14162,1.68014,1
118,84,3.19162,1.68014,1
119,84,3.24162,1.68014,1
120,84,3.29162,1.68014,1
121,84,3.34162,1.68014,1
122,84,3.39162,1.68014,1
123,84,3.44162,1.68014,1
124,84,3.49162,1.68014,1
125,84,3.54162,1.68014,1
126,84,3.59162,1.68014,1
127,84,3.64162,1.68014,1
128,84,3.69162,1.68014,1
129,84,3.74162,1.68014,1
130,84,3.79162,1.68014,1
131,84,3.84162,1.68014,1
132,84,3.89162,1.68014,1
133,84,3.94162,1.68014,1
134,84,3.99162,1.68014,1
13,85,-2.05838,1.73014,1
14,85,-2.00838,1.73014,1
57,85,0.14162,1.73014,1
58,85,0.19162,1.73014,1
60,85,0.29162,1.73014,1
62,85,0.39162,1.73014,1
63,85,0.44162,1.73014,1
64,85,0.49162,1.73014,1
65,85,0.54162,1.73014,1
66,85,0.59162,1.73014,1
81,85,1.34162,1.73014,1
82,85,1.39162,1.73014,1
83,85,1.44162,1.73014,1
84,85,1.49162,1.73014,1
94,85,1.99162,1.73014,1
95,85,2.04162,1.73014,1
96,85,2.09162,1.73014,1
97,85,2.14162,1.73014,1
98,85,2.19162,1.73014,1
110,85,2.79162,1.73014,1
112,85,2.89162,1.73014,1
113,85,2.94162,1.73014,1
114,85,2.99162,1.73014,1
115,85,3.04162,1.73014,1
116,85,3.09162,1.73014,1
117,85,3.14162,1.73014,1
118,85,3.19162,1.73014,1
119,85,3.24162,1.73014,1
120,85,3.29162,1.73014,1
123,85,3.44162,1.73014,1
124,85,3.49162,1.73014,1
125,85,3.54162,1.73014,1
126,85,3.59162,1.73014,1
129,85,3.74162,1.73014,1
130,85,3.79162,1.73014,1
131,85,3.84162,1.73014,1
132,85,3.89162,1.73014,1
133,85,3.94162,1.73014,1
13,86,-2.05838,1.78014,1
14,86,-2.00838,1.78014,1
15,86,-1.95838,1.78014,1
54,86,-0.00838,1.78014,1
55,86,0.04162,1.78014,1
56,86,0.09162,1.78014,1
57,86,0.14162,1.78014,1
58,86,0.19162,1.78014,1
59,86,0.24162,1.78014,1
60,86,0.29162,1.78014,1
61,86,0.34162,1.78014,1
62,86,0.39162,1.78014,1
63,86,0.44162,1.78014,1
64,86,0.49162,1.78014,1
65,86,0.54162,1.78014,1
66,86,0.59162,1.78014,1
82,86,1.39162,1.78014,1
84,86,1.49162,1.78014,1
87,86,1.64162,1.78014,1
93,86,1.94162,1.78014,1
94,86,1.99162,1.78014,1
95,86,2.04162,1.78014,1
96,86,2.09162,1.78014,1
97,86,2.14162,1.78014,1
98,86,2.19162,1.78014,1
111,86,2.84162,1.78014,1
112,86,2.89162,1.78014,1
113,86,2.94162,1.78014,1
114,86,2.99162,1.78014,1
116,86,3.09162,1.78014,1
117,86,3.14162,1.78014,1
119,86,3.24162,1.78014,1
120,86,3.29162,1.78014,1
121,86,3.34162,1.78014,1
127,86,3.64162,1.78014,1
129,86,3.74162,1.78014,1
130,86,3.79162,1.78014,1
131,86,3.84162,1.78014,1
132,86,3.89162,1.78014,1
133,86,3.94162,1.78014,1
13,87,-2.05838,1.83014,1
14,87,-2.00838,1.83014,1
49,87,-0.25838,1.83014,1
50,87,-0.20838,1.83014,1
51,87,-0.15838,1.83014,1
52,87,-0.10838,1.83014,1
53,87,-0.05838,1.83014,1
54,87,-0.00838,1.83014,1
55,87,0.04162,1.83014,1
56,87,0.09162,1.83014,1
57,87,0.14162,1.83014,1
58,87,0.19162,1.83014,1
59,87,0.24162,1.83014,1
60,87,0.29162,1.83014,1
61,87,0.34162,1.83014,1
62,87,0.39162,1.83014,1
63,87,0.44162,1.83014,1
64,87,0.49162,1.83014,1
65,87,0.54162,1.83014,1
76,87,1.09162,1.83014,1
79,87,1.24162,1.83014,1
81,87,1.34162,1.83014,1
82,87,1.39162,1.83014,1
83,87,1.44162,1.83014,1
84,87,1.49162,1.83014,1
85,87,1.54162,1.83014,1
86,87,1.59162,1.83014,1
89,87,1.74162,1.83014,1
90,87,1.79162,1.83014,1
92,87,1.89162,1.83014,1
95,87,2.04162,1.83014,1
96,87,2.09162,1.83014,1
97,87,2.14162,1.83014,1
111,87,2.84162,1.83014,1
112,87,2.89162,1.83014,1
113,87,2.94162,1.83014,1
114,87,2.99162,1.83014,1
119,87,3.24162,1.83014,1
120,87,3.29162,1.83014,1
131,87,3.84162,1.83014,1
132,87,3.89162,1.83014,1
133,87,3.94162,1.83014,1
12,88,-2.10838,1.88014,1
13,88,-2.05838,1.88014,1
14,88,-2.00838,1.88014,1
50,88,-0.20838,1.88014,1
51,88,-0.15838,1.88014,1
52,88,-0.10838,1.88014,1
53,88,-0.05838,1.88014,1
54,88,-0.00838,1.88014,1
55,88,0.04162,1.88014,1
57,88,0.14162,1.88014,1
58,88,0.19162,1.88014,1
59,88,0.24162,1.88014,1
60,88,0.29162,1.88014,1
61,88,0.34162,1.88014,1
62,88,0.39162,1.88014,1
63,88,0.44162,1.88014,1
64,88,0.49162,1.88014,1
65,88,0.54162,1.88014,1
66,88,0.59162,1.88014,1
67,88,0.64162,1.88014,1
71,88,0.84162,1.88014,1
76,88,1.09162,1.88014,1
81,88,1.34162,1.88014,1
82,88,1.39162,1.88014,1
84,88,1.49162,1.88014,1
86,88,1.59162,1.88014,1
87,88,1.64162,1.88014,1
88,88,1.69162,1.88014,1
95,88,2.04162,1.88014,1
96,88,2.09162,1.88014,1
97,88,2.14162,1.88014,1
12,89,-2.10838,1.93014,1
13,89,-2.05838,1.93014,1
14,89,-2.00838,1.93014,1
50,89,-0.20838,1.93014,1
51,89,-0.15838,1.93014,1
54,89,-0.00838,1.93014,1
55,89,0.04162,1.93014,1
56,89,0.09162,1.93014,1
57,89,0.14162,1.93014,1
58,89,0.19162,1.93014,1
59,89,0.24162,1.93014,1
60,89,0.29162,1.93014,1
61,89,0.34162,1.93014,1
62,89,0.39162,1.93014,1
63,89,0.44162,1.93014,1
64,89,0.49162,1.93014,1
67,89,0.64162,1.93014,1
68,89,0.69162,1.93014,1
77,89,1.14162,1.93014,1
78,89,1.19162,1.93014,1
81,89,1.34162,1.93014,1
82,89,1.39162,1.93014,1
84,89,1.49162,1.93014,1
85,89,1.54162,1.93014,1
89,89,1.74162,1.93014,1
95,89,2.04162,1.93014,1
97,89,2.14162,1.93014,1
100,89,2.29162,1.93014,1
13,90,-2.05838,1.98014,1
14,90,-2.00838,1.98014,1
15,90,-1.95838,1.98014,1
49,90,-0.25838,1.98014,1
51,90,-0.15838,1.98014,1
52,90,-0.10838,1.98014,1
55,90,0.04162,1.98014,1
56,90,0.09162,1.98014,1
57,90,0.14162,1.98014,1
58,90,0.19162,1.98014,1
59,90,0.24162,1.98014,1
60,90,0.29162,1.98014,1
61,90,0.34162,1.98014,1
62,90,0.39162,1.98014,1
63,90,0.44162,1.98014,1
67,90,0.64162,1.98014,1
68,90,0.69162,1.98014,1
74,90,0.99162,1.98014,1
85,90,1.54162,1.98014,1
86,90,1.59162,1.98014,1
87,90,1.64162,1.98014,1
89,90,1.74162,1.98014,1
90,90,1.79162,1.98014,1
94,90,1.99162,1.98014,1
95,90,2.04162,1.98014,1
98,90,2.19162,1.98014,1
102,90,2.39162,1.98014,1
111,90,2.84162,1.98014,1
12,91,-2.10838,2.03014,1
13,91,-2.05838,2.03014,1
14,91,-2.00838,2.03014,1
15,91,-1.95838,2.03014,1
43,91,-0.55838,2.03014,1
49,91,-0.25838,2.03014,1
50,91,-0.20838,2.03014,1
51,91,-0.15838,2.03014,1
52,91,-0.10838,2.03014,1
53,91,-0.05838,2.03014,1
54,91,-0.00838,2.03014,1
55,91,0.04162,2.03014,1
56,91,0.09162,2.03014,1
57,91,0.14162,2.03014,1
58,91,0.19162,2.03014,1
59,91,0.24162,2.03014,1
60,91,0.29162,2.03014,1
61,91,0.34162,2.03014,1
62,91,0.39162,2.03014,1
64,91,0.49162,2.03014,1
69,91,0.74162,2.03014,1
72,91,0.89162,2.03014,1
75,91,1.04162,2.03014,1
81,91,1.34162,2.03014,1
84,91,1.49162,2.03014,1
85,91,1.54162,2.03014,1
86,91,1.59162,2.03014,1
87,91,1.64162,2.03014,1
91,91,1.84162,2.03014,1
98,91,2.19162,2.03014,1
100,91,2.29162,2.03014,1
101,91,2.34162,2.03014,1
102,91,2.39162,2.03014,1
108,91,2.69162,2.03014,1
111,91,2.84162,2.03014,1
112,91,2.89162,2.03014,1
12,92,-2.10838,2.08014,1
13,92,-2.05838,2.08014,1
14,92,-2.00838,2.08014,1
15,92,-1.95838,2.08014,1
48,92,-0.30838,2.08014,1
49,92,-0.25838,2.08014,1
52,92,-0.10838,2.08014,1
53,92,-0.05838,2.08014,1
54,92,-0.00838,2.08014,1
55,92,0.04162,2.08014,1
56,92,0.09162,2.08014,1
57,92,0.14162,2.08014,1
58,92,0.19162,2.08014,1
59,92,0.24162,2.08014,1
60,92,0.29162,2.08014,1
61,92,0.34162,2.08014,1
62,92,0.39162,2.08014,1
67,92,0.64162,2.08014,1
68,92,0.69162,2.08014,1
69,92,0.74162,2.08014,1
70,92,0.79162,2.08014,1
73,92,0.94162,2.08014,1
74,92,0.99162,2.08014,1
78,92,1.19162,2.08014,1
82,92,1.39162,2.08014,1
83,92,1.44162,2.08014,1
84,92,1.49162,2.08014,1
86,92,1.59162,2.08014,1
87,92,1.64162,2.08014,1
92,92,1.89162,2.08014,1
97,92,2.14162,2.08014,1
98,92,2.19162,2.08014,1
100,92,2.29162,2.08014,1
101,92,2.34162,2.08014,1
102,92,2.39162,2.08014,1
103,92,2.44162,2.08014,1
110,92,2.79162,2.08014,1
13,93,-2.05838,2.13014,1
14,93,-2.00838,2.13014,1
15,93,-1.95838,2.13014,1
48,93,-0.30838,2.13014,1
49,93,-0.25838,2.13014,1
50,93,-0.20838,2.13014,1
51,93,-0.15838,2.13014,1
52,93,-0.10838,2.13014,1
53,93,-0.05838,2.13014,1
54,93,-0.00838,2.13014,1
55,93,0.04162,2.13014,1
56,93,0.09162,2.13014,1
58,93,0.19162,2.13014,1
59,93,0.24162,2.13014,1
60,93,0.29162,2.13014,1
62,93,0.39162,2.13014,1
63,93,0.44162,2.13014,1
65,93,0.54162,2.13014,1
69,93,0.74162,2.13014,1
70,93,0.79162,2.13014,1
74,93,0.99162,2.13014,1
75,93,1.04162,2.13014,1
79,93,1.24162,2.13014,1
80,93,1.29162,2.13014,1
83,93,1.44162,2.13014,1
85,93,1.54162,2.13014,1
88,93,1.69162,2.13014,1
90,93,1.79162,2.13014,1
91,93,1.84162,2.13014,1
94,93,1.99162,2.13014,1
95,93,2.04162,2.13014,1
96,93,2.09162,2.13014,1
97,93,2.14162,2.13014,1
98,93,2.19162,2.13014,1
99,93,2.24162,2.13014,1
100,93,2.29162,2.13014,1
101,93,2.34162,2.13014,1
102,93,2.39162,2.13014,1
103,93,2.44162,2.13014,1
105,93,2.54162,2.13014,1
107,93,2.64162,2.13014,1
108,93,2.69162,2.13014,1
112,93,2.89162,2.13014,1
13,94,-2.05838,2.18014,1
14,94,-2.00838,2.18014,1
15,94,-1.95838,2.18014,1
16,94,-1.90838,2.18014,1
49,94,-0.25838,2.18014,1
50,94,-0.20838,2.18014,1
51,94,-0.15838,2.18014,1
52,94,-0.10838,2.18014,1
53,94,-0.05838,2.18014,1
54,94,-0.00838,2.18014,1
55,94,0.04162,2.18014,1
56,94,0.09162,2.18014,1
57,94,0.14162,2.18014,1
59,94,0.24162,2.18014,1
60,94,0.29162,2.18014,1
61,94,0.34162,2.18014,1
62,94,0.39162,2.18014,1
63,94,0.44162,2.18014,1
65,94,0.54162,2.18014,1
70,94,0.79162,2.18014,1
71,94,0.84162,2.18014,1
74,94,0.99162,2.18014,1
75,94,1.04162,2.18014,1
76,94,1.09162,2.18014,1
85,94,1.54162,2.18014,1
86,94,1.59162,2.18014,1
88,94,1.69162,2.18014,1
89,94,1.74162,2.18014,1
90,94,1.79162,2.18014,1
91,94,1.84162,2.18014,1
93,94,1.94162,2.18014,1
94,94,1.99162,2.18014,1
95,94,2.04162,2.18014,1
96,94,2.09162,2.18014,1
97,94,2.14162,2.18014,1
98,94,2.19162,2.18014,1
99,94,2.24162,2.18014,1
100,94,2.29162,2.18014,1
101,94,2.34162,2.18014,1
103,94,2.44162,2.18014,1
13,95,-2.05838,2.23014,1
14,95,-2.00838,2.23014,1
15,95,-1.95838,2.23014,1
49,95,-0.25838,2.23014,1
51,95,-0.15838,2.23014,1
52,95,-0.10838,2.23014,1
53,95,-0.05838,2.23014,1
54,95,-0.00838,2.23014,1
55,95,0.04162,2.23014,1
56,95,0.09162,2.23014,1
57,95,0.14162,2.23014,1
59,95,0.24162,2.23014,1
60,95,0.29162,2.23014,1
61,95,0.34162,2.23014,1
62,95,0.39162,2.23014,1
63,95,0.44162,2.23014,1
64,95,0.49162,2.23014,1
66,95,0.59162,2.23014,1
68,95,0.69162,2.23014,1
69,95,0.74162,2.23014,1
71,95,0.84162,2.23014,1
74,95,0.99162,2.23014,1
77,95,1.14162,2.23014,1
78,95,1.19162,2.23014,1
82,95,1.39162,2.23014,1
84,95,1.49162,2.23014,1
87,95,1.64162,2.23014,1
88,95,1.69162,2.23014,1
89,95,1.74162,2.23014,1
90,95,1.79162,2.23014,1
91,95,1.84162,2.23014,1
92,95,1.89162,2.23014,1
93,95,1.94162,2.23014,1
94,95,1.99162,2.23014,1
95,95,2.04162,2.23014,1
96,95,2.09162,2.23014,1
97,95,2.14162,2.23014,1
98,95,2.19162,2.23014,1
99,95,2.24162,2.23014,1
104,95,2.49162,2.23014,1
105,95,2.54162,2.23014,1
14,96,-2.00838,2.28014,1
15,96,-1.95838,2.28014,1
16,96,-1.90838,2.28014,1
51,96,-0.15838,2.28014,1
52,96,-0.10838,2.28014,1
53,96,-0.05838,2.28014,1
54,96,-0.00838,2.28014,1
55,96,0.04162,2.28014,1
56,96,0.09162,2.28014,1
57,96,0.14162,2.28014,1
58,96,0.19162,2.28014,1
59,96,0.24162,2.28014,1
61,96,0.34162,2.28014,1
62,96,0.39162,2.28014,1
65,96,0.54162,2.28014,1
69,96,0.74162,2.28014,1
70,96,0.79162,2.28014,1
71,96,0.84162,2.28014,1
72,96,0.89162,2.28014,1
73,96,0.94162,2.28014,1
74,96,0.99162,2.28014,1
75,96,1.04162,2.28014,1
77,96,1.14162,2.28014,1
82,96,1.39162,2.28014,1
83,96,1.44162,2.28014,1
84,96,1.49162,2.28014,1
86,96,1.59162,2.28014,1
88,96,1.69162,2.28014,1
89,96,1.74162,2.28014,1
91,96,1.84162,2.28014,1
92,96,1.89162,2.28014,1
93,96,1.94162,2.28014,1
94,96,1.99162,2.28014,1
95,96,2.04162,2.28014,1
13,97,-2.05838,2.33014,1
14,97,-2.00838,2.33014,1
15,97,-1.95838,2.33014,1
16,97,-1.90838,2.33014,1
52,97,-0.10838,2.33014,1
53,97,-0.05838,2.33014,1
54,97,-0.00838,2.33014,1
55,97,0.04162,2.33014,1
56,97,0.09162,2.33014,1
57,97,0.14162,2.33014,1
58,97,0.19162,2.33014,1
59,97,0.24162,2.33014,1
60,97,0.29162,2.33014,1
61,97,0.34162,2.33014,1
62,97,0.39162,2.33014,1
63,97,0.44162,2.33014,1
69,97,0.74162,2.33014,1
70,97,0.79162,2.33014,1
72,97,0.89162,2.33014,1
73,97,0.94162,2.33014,1
79,97,1.24162,2.33014,1
80,97,1.29162,2.33014,1
83,97,1.44162,2.33014,1
84,97,1.49162,2.33014,1
85,97,1.54162,2.33014,1
86,97,1.59162,2.33014,1
88,97,1.69162,2.33014,1
14,98,-2.00838,2.38014,1
15,98,-1.95838,2.38014,1
16,98,-1.90838,2.38014,1
51,98,-0.15838,2.38014,1
53,98,-0.05838,2.38014,1
54,98,-0.00838,2.38014,1
55,98,0.04162,2.38014,1
57,98,0.14162,2.38014,1
58,98,0.19162,2.38014,1
59,98,0.24162,2.38014,1
60,98,0.29162,2.38014,1
61,98,0.34162,2.38014,1
62,98,0.39162,2.38014,1
63,98,0.44162,2.38014,1
71,98,0.84162,2.38014,1
72,98,0.89162,2.38014,1
73,98,0.94162,2.38014,1
74,98,0.99162,2.38014,1
75,98,1.04162,2.38014,1
76,98,1.09162,2.38014,1
78,98,1.19162,2.38014,1
80,98,1.29162,2.38014,1
81,98,1.34162,2.38014,1
83,98,1.44162,2.38014,1
84,98,1.49162,2.38014,1
14,99,-2.00838,2.43014,1
15,99,-1.95838,2.43014,1
16,99,-1.90838,2.43014,1
51,99,-0.15838,2.43014,1
53,99,-0.05838,2.43014,1
55,99,0.04162,2.43014,1
56,99,0.09162,2.43014,1
58,99,0.19162,2.43014,1
59,99,0.24162,2.43014,1
60,99,0.29162,2.43014,1
61,99,0.34162,2.43014,1
62,99,0.39162,2.43014,1
63,99,0.44162,2.43014,1
64,99,0.49162,2.43014,1
71,99,0.84162,2.43014,1
72,99,0.89162,2.43014,1
74,99,0.99162,2.43014,1
75,99,1.04162,2.43014,1
76,99,1.09162,2.43014,1
79,99,1.24162,2.43014,1
81,99,1.34162,2.43014,1
14,100,-2.00838,2.48014,1
15,100,-1.95838,2.48014,1
16,100,-1.90838,2.48014,1
49,100,-0.25838,2.48014,1
50,100,-0.20838,2.48014,1
51,100,-0.15838,2.48014,1
52,100,-0.10838,2.48014,1
53,100,-0.05838,2.48014,1
54,100,-0.00838,2.48014,1
55,100,0.04162,2.48014,1
56,100,0.09162,2.48014,1
57,100,0.14162,2.48014,1
58,100,0.19162,2.48014,1
59,100,0.24162,2.48014,1
60,100,0.29162,2.48014,1
61,100,0.34162,2.48014,1
62,100,0.39162,2.48014,1
63,100,0.44162,2.48014,1
64,100,0.49162,2.48014,1
72,100,0.89162,2.48014,1
78,100,1.19162,2.48014,1
88,100,1.69162,2.48014,1
14,101,-2.00838,2.53014,1
15,101,-1.95838,2.53014,1
16,101,-1.90838,2.53014,1
17,101,-1.85838,2.53014,1
18,101,-1.80838,2.53014,1
44,101,-0.50838,2.53014,1
45,101,-0.45838,2.53014,1
47,101,-0.35838,2.53014,1
50,101,-0.20838,2.53014,1
51,101,-0.15838,2.53014,1
52,101,-0.10838,2.53014,1
53,101,-0.05838,2.53014,1
54,101,-0.00838,2.53014,1
55,101,0.04162,2.53014,1
56,101,0.09162,2.53014,1
57,101,0.14162,2.53014,1
58,101,0.19162,2.53014,1
59,101,0.24162,2.53014,1
60,101,0.29162,2.53014,1
61,101,0.34162,2.53014,1
62,101,0.39162,2.53014,1
14,102,-2.00838,2.58014,1
15,102,-1.95838,2.58014,1
16,102,-1.90838,2.58014,1
17,102,-1.85838,2.58014,1
18,102,-1.80838,2.58014,1
19,102,-1.75838,2.58014,1
38,102,-0.80838,2.58014,1
39,102,-0.75838,2.58014,1
42,102,-0.60838,2.58014,1
44,102,-0.50838,2.58014,1
45,102,-0.45838,2.58014,1
46,102,-0.40838,2.58014,1
47,102,-0.35838,2.58014,1
48,102,-0.30838,2.58014,1
49,102,-0.25838,2.58014,1
50,102,-0.20838,2.58014,1
51,102,-0.15838,2.58014,1
52,102,-0.10838,2.58014,1
53,102,-0.05838,2.58014,1
54,102,-0.00838,2.58014,1
55,102,0.04162,2.58014,1
56,102,0.09162,2.58014,1
57,102,0.14162,2.58014,1
58,102,0.19162,2.58014,1
59,102,0.24162,2.58014,1
14,103,-2.00838,2.63014,1
15,103,-1.95838,2.63014,1
16,103,-1.90838,2.63014,1
17,103,-1.85838,2.63014,1
18,103,-1.80838,2.63014,1
19,103,-1.75838,2.63014,1
20,103,-1.70838,2.63014,1
26,103,-1.40838,2.63014,1
30,103,-1.20838,2.63014,1
35,103,-0.95838,2.63014,1
36,103,-0.90838,2.63014,1
38,103,-0.80838,2.63014,1
39,103,-0.75838,2.63014,1
40,103,-0.70838,2.63014,1
41,103,-0.65838,2.63014,1
42,103,-0.60838,2.63014,1
43,103,-0.55838,2.63014,1
44,103,-0.50838,2.63014,1
45,103,-0.45838,2.63014,1
46,103,-0.40838,2.63014,1
47,103,-0.35838,2.63014,1
48,103,-0.30838,2.63014,1
49,103,-0.25838,2.63014,1
50,103,-0.20838,2.63014,1
51,103,-0.15838,2.63014,1
52,103,-0.10838,2.63014,1
53,103,-0.05838,2.63014,1
54,103,-0.00838,2.63014,1
14,104,-2.00838,2.68014,1
15,104,-1.95838,2.68014,1
16,104,-1.90838,2.68014,1
17,104,-1.85838,2.68014,1
18,104,-1.80838,2.68014,1
19,104,-1.75838,2.68014,1
20,104,-1.70838,2.68014,1
23,104,-1.55838,2.68014,1
24,104,-1.50838,2.68014,1
25,104,-1.45838,2.68014,1
26,104,-1.40838,2.68014,1
27,104,-1.35838,2.68014,1
28,104,-1.30838,2.68014,1
29,104,-1.25838,2.68014,1
30,104,-1.20838,2.68014,1
31,104,-1.15838,2.68014,1
32,104,-1.10838,2.68014,1
33,104,-1.05838,2.68014,1
34,104,-1.00838,2.68014,1
35,104,-0.95838,2.68014,1
36,104,-0.90838,2.68014,1
37,104,-0.85838,2.68014,1
38,104,-0.80838,2.68014,1
39,104,-0.75838,2.68014,1
40,104,-0.70838,2.68014,1
41,104,-0.65838,2.68014,1
42,104,-0.60838,2.68014,1
43,104,-0.55838,2.68014,1
44,104,-0.50838,2.68014,1
45,104,-0.45838,2.68014,1
46,104,-0.40838,2.68014,1
47,104,-0.35838,2.68014,1
48,104,-0.30838,2.68014,1
49,104,-0.25838,2.68014,1
50,104,-0.20838,2.68014,1
14,105,-2.00838,2.73014,1
15,105,-1.95838,2.73014,1
16,105,-1.90838,2.73014,1
17,105,-1.85838,2.73014,1
18,105,-1.80838,2.73014,1
19,105,-1.75838,2.73014,1
20,105,-1.70838,2.73014,1
21,105,-1.65838,2.73014,1
22,105,-1.60838,2.73014,1
23,105,-1.55838,2.73014,1
24,105,-1.50838,2.73014,1
25,105,-1.45838,2.73014,1
26,105,-1.40838,2.73014,1
27,105,-1.35838,2.73014,1
28,105,-1.30838,2.73014,1
29,105,-1.25838,2.73014,1
30,105,-1.20838,2.73014,1
31,105,-1.15838,2.73014,1
32,105,-1.10838,2.73014,1
33,105,-1.05838,2.73014,1
34,105,-1.00838,2.73014,1
35,105,-0.95838,2.73014,1
36,105,-0.90838,2.73014,1
37,105,-0.85838,2.73014,1
38,105,-0.80838,2.73014,1
39,105,-0.75838,2.73014,1
40,105,-0.70838,2.73014,1
41,105,-0.65838,2.73014,1
42,105,-0.60838,2.73014,1
43,105,-0.55838,2.73014,1
44,105,-0.50838,2.73014,1
16,106,-1.90838,2.78014,1
17,106,-1.85838,2.78014,1
18,106,-1.80838,2.78014,1
19,106,-1.75838,2.78014,1
20,106,-1.70838,2.78014,1
21,106,-1.65838,2.78014,1
22,106,-1.60838,2.78014,1
23,106,-1.55838,2.78014,1
24,106,-1.50838,2.78014,1
25,106,-1.45838,2.78014,1
26,106,-1.40838,2.78014,1
27,106,-1.35838,2.78014,1
28,106,-1.30838,2.78014,1
29,106,-1.25838,2.78014,1
30,106,-1.20838,2.78014,1
31,106,-1.15838,2.78014,1
32,106,-1.10838,2.78014,1
33,106,-1.05838,2.78014,1
34,106,-1.00838,2.78014,1
35,106,-0.95838,2.78014,1
16,107,-1.90838,2.83014,1
17,107,-1.85838,2.83014,1
18,107,-1.80838,2.83014,1
19,107,-1.75838,2.83014,1
20,107,-1.70838,2.83014,1
21,107,-1.65838,2.83014,1
22,107,-1.60838,2.83014,1
23,107,-1.55838,2.83014,1
24,107,-1.50838,2.83014,1
25,107,-1.45838,2.83014,1
28,107,-1.30838,2.83014,1
29,107,-1.25838,2.83014,1
30,107,-1.20838,2.83014,1
17,108,-1.85838,2.88014,1
18,108,-1.80838,2.88014,1
19,108,-1.75838,2.88014,1
20,108,-1.70838,2.88014,1
